description,name,price,url
"Fender 1969 Tele Special Aged Surf Green Relic, custom shop, electric guitar, selected chambered alder body, AA-grade quartersawn flamed maple neck, AA-grade flamed maple fretboard, ´60s oval ""C"" neck shape, 9.5"" radius, 21x narrow tall frets, scale 648 mm, nut at width 41,8mm, Custom Shop handwound texas special tele pickup set, 4-ply white pearloid pickguard, modern tele wiring, 3-way switch, Vintage tele bridge, nickel hardware, schaller f-style tuners, finish aged surf green, incl. case and certificate, made in USA",Fender 69 Tele Special ASG Relic,"€4,090",https://www.thomann.de/ie/fender_69_tele_special_asg_relic.htm
"Xotic Guitars XTC-1 Ash MN White Blonde Light Aged, heavy aged, electric guitar, ash body, AAAAA-grade roasted flamed maple neck, AAAAA-grade roasted maple fretboard, modern asymetric ""C"" neck profile, 9,5"" radius, dot inlays, 22x 6105 frets, bone ne, nut width: 42,8 mm (1,69""), scale: 648 mm (25,51""), Raw Vintage RV-TE set pickups, 1-ply white pickguard, controls: 1x Volume, 1x Tone, switch: 3-way, Xotic custom bridge /w Raw Vintage brass saddles, hardware finish: chrome, gotoh locking vintage tuner, incl. Case, colour: White Blonde, made in USA. serial number:",Xotic Guitars XTC-1 Ash MN WB Light Aged,"€3,299",https://www.thomann.de/ie/xotic_guitars_xtc_1_ash_mn_wb_light_aged_520179.htm
"One series. Body: Alder. Neck: Roasted maple (satin). Fretboard: Maple. Neck profile: Medium ""C"". Frets: 21x 6105. Fretboard radius: 241 mm (9.5""). Pickups: 2x LSL hand-wound. Controls: Volume & Tone. Bridge: LSL Standard. Pickguard: Mint green. Vintage tuners. Finish: Lake Placid blue. Includes case. Made in the USA. Serial number: 5086. Electric Guitar",LSL T Bone One LPB Aged,"€2,444",https://www.thomann.de/ie/lsl_t_bone_one_lpb_aged.htm
"Xotic Guitars XTC-1 Alder Surf Green RW Heavy Aged, electric guitar, alder body, 5A roasted flamed maple neck, rosewood fretboard (dalbergia latifolia), modern ""C"" neck profile, 9,5"" radius, dot inlays, 22x 6150 frets, bone ne, nut width: 42,8 mm (1,69""), scale: 648 mm (25,51""), Special Raw Vintage XTC-1 RV-TE1 Aged (Bridge), RV-TE2 Heavy Aged Cover Humbucker (Neck), 3-ply mint ivory pickguard, controls: 1x Volume, 1x Tone, switch: 3-way, Xotic custom bridge /w Raw Vintage brass saddles, hardware finish: chrome, gotoh locking vintage tuner, incl. Case, colour: surf green, made in USA. serial number: #1905",Xotic Guitars XTC-1 Alder SFG RW Heavy Aged,"€3,299",https://www.thomann.de/ie/xotic_guitars_xtc_1_alder_sfg_rw_heavy_aged.htm
"G&L Tribute Asat Classic Bluesboy Lake Palcid Blue; Semi Hollow; t-style e-guitar; body: sassafras (semi hollow with chambers and f-hole); neck: maple; fretboard : rosewood (Dalbergia Latifolia); bolt on; neck profile: medium C; inlays: dots; frets: 22 medium jumbo; nut width: 41,3 mm; scale: 650 mm (25 1/2""); fretboard radius: 9,5""; pickups: 1 Paul Gagon designed G&L AS4255C alnico neck humbucker with chrome cover, 1 Leo Fender designed G&L MFD single coil made in fullerton (CA, USA); controls: vol , tone; switch: 3-way-toggle; hardware chrome; tuners: G&L,18:1; color: lake placid blue; original strings gauge: .010-.046G&L",G&L Tribute Asat Classic Bluesb LP,€689,https://www.thomann.de/ie/gl_tribute_asat_classic_bluesb_lp.htm
"Fender 1955 Telecaster Aged Champagne Sparkle, custom shop, electric guitar, selected ash body, rift sawn maple neck, maple fretboard, '54 ""U"" shape, 9.5"" radius, 21x Narrow Tall frets, 2x handwound texas special Tele bridge pickup, 3-way switch, white 1-ply parchment pickguard, fat 50s wiring, bone nut, vintage 3-saddle ´55 tele bridge /w steel saddles, vintage tuning machines, nickel hardware, color: aged champagne sparkle, incl. deluxe case & certificate, made in USA",Fender 55 Tele Champagne SparkleRelic,"€4,499",https://www.thomann.de/ie/fender_55_tele_champagne_sparklerelic.htm
"G&L Tribute Asat Deluxe TBK;  T-Style e-guitar; body: nato; top: carved flamed maple; neck: maple fretboard: rosewood (Dalbergia Latifolia); bolt on; neck profile classic C; inlays: dots; frets: 22 medium jumbo; nut wdith: 41,3 mm; scale: 650 mm (25 1/2""); fretboard radius:12""; pickups: 2 Paul Gagon designed G&L alnico V humbucker witch nickel cover (Bridge AW4370C, Neck AS4250C); control: 1 Vol , 1 tone with push / pull function for coil split; swtich: 3-way; bridge: Leo Fender designed saddle lock bridge; hardware chrome; tuners: G&L 18:1; color: transparent black; original string gauge: .010-.046",G&L Tribute Asat Deluxe TBK,€579,https://www.thomann.de/ie/gl_tribute_asat_deluxe_tbk.htm
"Fender 1951 Telecaster Aged Candy Tangerine Relic, custom shop, electric guitar, selected ash body, tinted rift awn flamed maple neck, maple fretboard, 10/56 ""V"" neck shape, 9.5"" radius, 21x narrow tall frets, hand wound ´50-´51 blackguard single coil pickup set, 1-ply parchment pickguard, 3-way switch, fat 50s tele wiring, vintage-style bridge with compensated saddles, vintage-style tuning machines, bone nut, round string tree, color: Aged Candy Tangerine, incl. case and certificate of authenticity, made in USA",Fender 51 Telecaster ACT Relic,"€4,090",https://www.thomann.de/ie/fender_51_telecaster_act_relic.htm
Body: mahogany. Neck: Maple. Fretboard: Rosewood. Fretboard radius: 254 - 356 mm (10-14 inches) compound. Dot grip boards. 22 Frets. Length: 648 mm. Nut width: 42.8 mm. Pickup: 2 Friedman Classic P90. 2 Volume and 2 tone controls. 3-Way switch. Closed Kluson vintage tuners. 3-Ply black / white / black dashboard:. Chrome hardware. Non-Aged body. Colour: Black. Including case. Made in USA. Electric Guitar,Friedman Vintage T-MRBBWB90N,"€2,999",https://www.thomann.de/ie/friedman_vintage_t_mrbbwb90n.htm
"Body: Swamp ash. Neck: Maple. Fretboard: Maple. Neck with high gloss finish. Neck profile: Medium ""C"". Fretboard radius: 7.25"". 21 Frets (6105). Pickups: 2 LSL standard single coils. Volume control and tone control. LSL standard bridge. Black pickguard. Vintage machine heads. Finish: Heavy Aged. Colour: Butterscotch Blonde. Case included. Made in USA. Electric Guitar",LSL T Bone Butterscotch Heavy Aged,"€2,759",https://www.thomann.de/ie/lsl_t_bone_butterscotch_heavy_aged.htm
"G&L Tribute Asat Classic EMB;  T-Style e-guitar; body: poplar; neck: maple; fretboard: rosewood (dalbergia latifolia); bolt on; neck profile: medium C; inlays: dots; frets: 22 medium jumbo; nut width: 41,3 mm; scale: 650 mm (25 1/2""); fretboard radius: 9,5""; pickups: 2 Leo Fender designed G&L MFD Single Coils made in Fullerton (CA, USA); control: Vol , tone; switch: 3-way-toggle; hardware chrome: tuners: G&L, 18:1; color: emerald blue; original string gauge: .010-.046",G&L Tribute Asat Classic EMB,€579,https://www.thomann.de/ie/gl_tribute_asat_classic_emb.htm
"Xotic Guitars XTC-1 Alder RW SP Shell Pink Heavy Aged, electric guitar, alder body, roasted flamed maple neck, rosewood fretboard (dalbergia latifolia), modern asymetric ""C"" neck profile, 9,5"" radius, dot inlays, 22x 6105 frets, bone ne, nut width: 42,8 mm (1,69""), scale: 648 mm (25,51""), Raw Vintage RV-TE set pickups, 3-ply white pickguard, controls: 1x Volume, 1x Tone, switch: 3-way, Xotic custom bridge /w Raw Vintage brass saddles, hardware finish: chrome, gotoh locking vintage tuner, incl. Case, colour: Shell Pink, made in USA.",Xotic Guitars XTC-1 RW SP Heavy Aged,"€3,299",https://www.thomann.de/ie/xotic_guitars_xtc_1_rw_sp_heavy_aged.htm
"Xotic Guitars XTC-1 Ash MN PM  Purple Metallic Medium Aged, electric guitar, ash body, AAAAA-grade roasted flamed maple neck,  AAAAA-grade rorasted flamed maple fretboard, modern asymetric ""C"" neck profile, 9,5"" radius, dot inlays, 22x 6105 frets, bone ne, nut width: 42,8 mm (1,69""), scale: 648 mm (25,51""), Raw Vintage RV-TE set pickups, 1-ply white pickguard, controls: 1x Volume, 1x Tone, switch: 3-way, Xotic custom bridge /w Raw Vintage brass saddles, hardware finish: chrome, gotoh locking vintage tuner, incl. Case, colour: purple metallic, made in USA.",Xotic Guitars XTC-1 Ash MN PM Medium,"€3,399",https://www.thomann.de/ie/xotic_guitars_xtc_1_ash_mn_pm_medium.htm
Ergonomically shaped body. Body: Sapele. Bolt-on neck: Canadian maple. Fretboard: Ebony. Fretboard inlays: Dots. Matching headstock. Neck profile: Modern-C. Fretboard radius: 305 mm. Scale: 648 mm. Nut width: 42 mm. GraphTech TUSQ XL nut. 22 Medium jumbo frets made of stainless steel. Natural wood binding. Pickup: Roswell LAF-B-CR Alnico-5 (bridge) and Roswell LAF-N-CR Alnico-5 (neck) humbuckers. Master volume knob. Master tone control with push/pull function for single-coil/humbuckers. 3-Way switch. WSC HPS-6 Custom hardtail bridge. Chrome hardware. WSC staggered locking die-cast machine heads. Ex-factory stringing: .010 - .046. Colour: Ocean Turquoise. Electric Guitar,Harley Benton Fusion-T HH HT EB OCT B-Stock,€277,https://www.thomann.de/ie/harley_benton_fusion_t_hh_ht_eb_oct_b_stock.htm
"Fender 1955 Telecaster Aged Blue Sparkle, custom shop, electric guitar, selected ash body, rift sawn maple neck, maple fretboard, '54 ""U"" shape, 9.5"" radius, 21x Narrow Tall frets, 2x handwound texas special Tele bridge pickup, 3-way switch, white 1-ply parchment pickguard, fat 50s wiring, bone nut, vintage 3-saddle ´55 tele bridge /w steel saddles, vintage tuning machines, nickel hardware, color: aged blue sparkle, incl. deluxe case & certificate, made in USA",Fender 55 Tele Aged Blue SparkleRelic,"€4,499",https://www.thomann.de/ie/fender_55_tele_aged_blue_sparklerelic.htm
"Fender 1951 Telecaster Aged Sherwood Green Metallic Relic, custom shop, electric guitar, selected ash body, tinted rift awn flamed maple neck, maple fretboard, 10/56 ""V"" neck shape, 9.5"" radius, 21x narrow tall frets, hand wound ´50-´51 blackguard single coil pickup set, 1-ply parchment pickguard, 3-way switch, fat 50s tele wiring, vintage-style bridge with compensated saddles, vintage-style tuning machines, bone nut, round string tree, color: Aged Sherwood Green Metallic Relic, incl. case and certificate of authenticity, made in USA",Fender 51 Telecaster ASGM Relic,"€4,090",https://www.thomann.de/ie/fender_51_telecaster_asgm_relic.htm
"Custom Shop model. Two-piece body: selected ash wood. Neck: Toned quarterswan AA curly maple. Fretboard: Rosewood. Neck profile: '60s style oval ""C. Fretboard radius: 9.5"".. 21 Narrow Tall frets. Pickups: Wide Range CuNiFe Humbucker (neck) and handwound ""OBG"" Original Black Guard Tele Single Coil (bridge). Dual 250k/500k volume and tone controls. 3-Way switch. 3-Ply black pickguard. Bigsby B-5 tailpiece and bridge. Schaller ""F"" tuners. Nitrocellulose lacquer. Colour: Pink and purple stardust. Includes deluxe case and certificate. Made in USA. Electric Guitar",Fender 70's Tele Custom Stardust,"€4,398",https://www.thomann.de/ie/fender_70s_tele_custom_stardust.htm
"NAMM 2020 Custom Shop model. Light ash body. Tinted rift sawn maple neck. Drk rosewood fretboard. Neck Profile: '59 Esquire ""C"". Compound fretboard radius: 7.25""- 9.5"". Bone nut. 21 Medium Vintage / 47095 frets. Pickup: hand-wound '58 Telecaster single coil (bridge). 3-Way switch. Full Thorttle Esquire Wiring. Single-ply Parchment Green pickguard. Vintage Top-Load bridge. String Tree. Vintage hardware. Finish: Relic. Colour: Aged White Blonde. Includes case & certificate. Electric Guitar",Fender 59 Esquire AWB RW Relic,"€3,990",https://www.thomann.de/ie/fender_59_esquire_awb_rw_relic.htm
"Prestige series. Body: Alder. Neck: Roasted S-TECH WOOD Maple. Fretboard: Roasted S-TECH WOOD maple. Neck attachment: Bolt-on. Neck Shape: AZ Oval C. Inlays: Pearloid dots. 22 Jumbo stainless steel frets. Nut: Bone. Nut width: 42 mm (1.65""). Scale length: 648 mm (25.51""). Fretboard radius: 305 mm (12.01""). Neck thickness at the 1st fret: 21 mm. Neck thickness at the 12th fret: 23 mm. Pickups: Seymour Duncan Alnico II Pro Custom Single-Coil (bridge), Seymour Duncan Magic Touch-Mini Humbucker ( Neck). Controls: Volume, Tone, Alter Switch. Switch: 3-Way. Tremolo: Gotoh T1802. Hardware surface: Chrome. Machine heads: Gotoh Magnum Lock. Includes case. Colour: Black. Strings: .010 - .046. Made in Japan. AZS Electric Guitar",Ibanez AZS2200-BK Prestige,"€1,980",https://www.thomann.de/ie/ibanez_azs2200_bk_prestige.htm
"Fender 1959 Esquire Joe Strummer Relic LTD MBJS. masterbuilt by Jason Smith, custom shop, electric guitar, limited to 60pc. world wide, two piece off-seam alder body, tinted flat sawn maple neck, rosewood fretboard (dalbergia latifolia) ´59 Esquire ""C"" neck shape, 9.5"" radius, 21x medium jumbo frets, custom shop josefina hand-wound '55/´56 single coil bridge pickup, 3-way switch, ´59 Esquire wiring circuit, 1ply eggshell pickguard, vintage-style top loader bridge with string though construction with steel barrel saddles, bone nut, schaller mini tuning machines, bone nut, round string tree, nickel hardware, color: oympic white /w black racing stripe and bourbon street sticker, incl. custom pink envil case with strummer stencil and leopard print lining, strap & certificate, made in USA",Fender 59 Esquire Joe Strummer Relic,"€16,090",https://www.thomann.de/ie/fender_59_esquire_joe_strummer_relic.htm
"Xotic Guitars XTC-1 Ash MN BB Butterscotch Blonde Medium Aged, electric guitar, ash body, roasted flamed maple neck,  AAAAA-grade rorasted flamed maple fretboard, modern asymetric ""C"" neck profile, 9,5"" radius, dot inlays, 22x 6105 frets, bone ne, nut width: 42,8 mm (1,69""), scale: 648 mm (25,51""), Raw Vintage RV-TE set pickups, 1-ply black pickguard, controls: 1x Volume, 1x Tone, switch: 3-way, Xotic custom bridge /w Raw Vintage brass saddles, hardware finish: chrome, gotoh locking vintage tuner, incl. Case, colour:  Butterscotch Blonde, made in USA.",Xotic Guitars XTC-1 Ash MN BB Medium,"€2,999",https://www.thomann.de/ie/xotic_guitars_xtc_1_ash_mn_bb_medium.htm
"Fender 1963 Telecaster LPB Lake Placid Blue NOS, custom shop, electric guitar, alder body, quartersawn maple neck, rosewood fretboard (dalbergia latifolia), ´60s style oval ""C"" (.820""-890"") neckshape, 7.25"" radius, 21x 6105 medium jumbo frets, 648 mm scale, 2x handwound ´63 tele single coil pickups, 3-ply white pickguard, 3-way switch, modern tele wiring, RSD tele bridge, vintage hardware, color: lake placid blue, incl. case, certificate of authenticity, made in usa",Fender 63 Tele Lake Placid Blue NOS,"€3,444",https://www.thomann.de/ie/fender_63_tele_lake_placid_blue_nos.htm
"Fender 1960 Telecaster Faded/Aged 3 Tone Sunburst Relic, custom shop, electric guitar, selected ash body, tint maple neck, rosewood fretboard (Dalbergia Latifolia), mid 60's style oval ""C"" neck shape, 9.5"" radius, 21x narrow tall frets, vintage clay dot inlays, 2x hand wound ´58 tele pickups,1-ply parchment pickguard, ´63 vintage tele bridge, vintage nickel tuner, color: faded/aged 3 tone sunburst, incl. case & certificate, made in USA",Fender 60 Tele FA3TS Relic,"€3,990",https://www.thomann.de/ie/fender_60_tele_fa3ts_relic.htm
"Custom Shop. Light alder body. Quartersawn maple neck. Round laminated rosewood fretboard. 60's oval ""C"" (1st .80"" 12th .890"") neck profile. 9.5"" Radius. Sanko 6105 frets. 2x ´63 Tele Pickups. 3-Ply Mint Green Pickugard. Modern Tele Wiring. Vintage Tele Bridge with steel saddles. Colour: Aged White Blond. Includes Tolex case and certificate. Electric Guitar",Fender 63 Tele Olive Drab Relic,"€3,444",https://www.thomann.de/ie/fender_63_tele_olive_drab_relic.htm
"ESP TE-1000ET Koa Natural Gloss; T-Style Electric Guitar; Body: Mahogany (Khaya Ivorensis); Top: Koa; Neck: 3-Pc Maple; Fingerboard: Ebony (Diospyros Crassiflora); Neck Mount: Set; Neck Shape: Thin U; 24 Stainless Steel X-Jumbo frets; Nut Width: 42 mm (1,65""); Scale: 648 mm (25,5""); Fingerbard Radius: 350 mm (13,78""); Pickups: EMG 57 (Bridge), EMG 66TW (Neck); Controls: Volume, Tone (Push-Pull); Switch: 3-Way; Bridge: Evertune (F model); Hardware Finish: Black; Tuners: LTD Locking; Colour: Natural Gloss; Stock Strings: D'Addario XL120 (.009-.042)",ESP TE-1000ET Koa Natural Gloss,"€1,635",https://www.thomann.de/ie/esp_te_1000et_koa_natural_gloss.htm
"Xotic Guitars XTC-1 RW Sonic Blue Meidium Aged, electric guitar, alder body, oasted flamed maple neck, rosewood fretboard (dalbergia latifolia), modern asymetric ""C"" neck profile, 12"" radius, dot inlays, 22x 6105 frets, bone ne, nut width: 42,8 mm (1,69""), scale: 648 mm (25,51""), Raw Vintage RV-TE set pickups, 3-ply mint ivory pickguard, controls: 1x Volume, 1x Tone, switch: 3-way, Xotic custom bridge /w Raw Vintage brass saddles, hardware finish: chrome, gotoh locking vintage tuner, incl. Case, colour: Sonic Blue, made in USA.",Xotic Guitars XTC-1 RW SB Medium Aged,"€2,999",https://www.thomann.de/ie/xotic_guitars_xtc_1_rw_sb_medium_aged.htm
Limited Edition 2019. Custom shop model. Roasted pine body. Tinted riftsawn maple neck. Neck profile: 10 / '56 V-shape. Fretboard radius: 184 - 241 mm. Bone nut. 21 Medium vintage frets. Pickups: hand-wound ´50 - ´51 Blackguard bridge single coil. 3-Way switch. '51 modified Nocaster circuit. Single-ply eggshell pickguard. Reverse Nocaster bridge with RSD saddles. Vintage nickel hardware. String tree. Colour: Aged Black. Includes deluxe hardshell case and certificate. Electric Guitar,Fender 50s Pine Esquire ABLK NOS,"€3,269",https://www.thomann.de/ie/fender_50s_pine_esquire_ablk_nos.htm
"2019 Limited Edition. Custom Shop. Body: Ash. One-piece neck: AA Flamed maple. Fretboard: Maple. Fretboard radius: 7.25"" - 9.5"". Neck profile: '57 V-Shape. 21x Vintage medium frets. Single-ply black pickguard. Pickups: Hand-wound Loaded Nocaster single coils. 1 Volume and 1 tone knob. 3-Way switch. Nocaster bridge with compensated brass riders. Kluson-style machine heads. Colour: Aged dirty white blonde. Includes case, cable & certificate. Electric guitar",Fender Loaded Thinline Nocaster DWB,"€3,890",https://www.thomann.de/ie/fender_loaded_thinline_nocaster_dwb.htm
